SiteID,SiteCode,SiteName,CT,ST,EPACode,Lat,Lon,Elev,Start,End
159,ELLI1,Ellis,US,OK,400450890,36.09,-99.94,697,03/03/02,10/18/15
19,EVER1,Everglades NP,US,FL,120860030,25.39,-80.68,1,09/03/88,11/28/18
19,EVERX,Everglades NP (#2),US,FL,120860030,25.39,-80.68,1,06/02/03,11/28/18
101299,FCPC1,Forest County Potawatomi Community,US,WI,550410007,45.56,-88.81,564,11/17/16,11/28/18
162,FLAT1,Flathead,US,MT,300479000,47.77,-114.27,1580,06/01/02,11/28/18
94959,FLTO1,Flat Tops,US,CO, ,39.92,-107.63,2593,10/27/11,11/28/18
160,FOPE1,Fort Peck,US,MT,300859000,48.31,-105.1,638,06/01/02,11/28/18
25541,FRES1,Fresno,US,CA,060190008,36.78,-119.77,100,09/03/04,11/28/18
25535,FRRE1,Frostburg Reservoir (Big Piney Run),US,MD,240239000,39.71,-79.01,767,03/01/04,11/28/18
25535,FRREX,Frostburg Reservoir (Big Piney Run) (#2),US,MD,240239000,39.71,-79.01,767,03/01/04,11/28/18
448,GAAR1,Gates of the Arctic NP,US,AK, ,66.9,-151.52,196,11/02/08,10/30/15
74,GAMO1,Gates of the Mountains,US,MT,300499000,46.83,-111.71,2387,07/26/00,11/28/18
74,GAMOX,Gates of the Mountains (#2),US,MT,300499000,46.83,-111.71,2387,09/03/03,05/13/13
42,GICL1,Gila Wilderness,US,NM,350039000,33.22,-108.24,1776,03/02/94,11/28/18
72,GLAC1,Glacier NP,US,MT,300299001,48.51,-114,975,03/02/88,11/28/18
117,GRBA1,Great Basin NP,US,NV,320339000,39.01,-114.22,2066,03/04/92,11/28/18
171,GRCA1,Hopi Point #1,US,AZ,040052002,36.07,-112.15,2164,03/02/88,12/29/99
48,GRCA2,Hance Camp at Grand Canyon NP,US,AZ,040058102,35.97,-111.98,2267,03/02/96,11/28/18
4,GRGU1,Great Gulf Wilderness,US,NH,330074002,44.31,-71.22,454,06/03/95,11/28/18
146,GRRI1,Great River Bluffs,US,MN,271699000,43.94,-91.41,370,06/01/02,11/28/18
53,GRSA1,Great Sand Dunes NM,US,CO,080039000,37.72,-105.52,2498,03/02/88,11/28/18
10,GRSM1,Great Smoky Mountains NP,US,TN,470090101,35.63,-83.94,811,03/02/88,11/28/18
518,GRSM9,Great Smoky Mountains NP (PM10 Speciation),US,TN, ,35.63,-83.94,815,01/01/05,04/28/05
32,GUMO1,Guadalupe Mountains NP,US,TX,481099000,31.83,-104.81,1672,03/02/88,11/28/18
39350,HACR1,Haleakala Crater,US,HI, ,20.76,-156.25,2158,01/24/07,11/28/18
108,HALE1,Haleakala NP,US,HI,150099000,20.81,-156.28,1153,12/01/90,05/30/12
107,HAVO1,Hawaii Volcanoes NP,US,HI,150019002,19.43,-155.26,1259,03/02/88,11/28/18
77,HECA1,Hells Canyon,US,OR,410630002,44.97,-116.84,655,09/03/00,11/28/18
28,HEGL1,Hercules-Glades,US,MO,292130003,36.61,-92.92,404,03/02/01,11/28/18
28,HEGLX,Hercules-Glades (#2),US,MO,292130003,36.61,-92.92,404,09/03/04,11/28/18
124,HILL1,Hillside,US,AZ,040250005,34.43,-112.96,1511,04/19/01,05/31/05
97,HOOV1,Hoover,US,CA,060519000,38.09,-119.18,2561,06/06/01,11/28/18
97,HOOVX,Hoover (#2),US,CA,060519000,38.09,-119.18,2561,06/02/03,05/13/13
